7446	10384
24439	25390
8975	72
23924	4241
22570	8690
4871	23731
21990	2160
4347	1831
21191	5790
25037	6696
9467	28292
3273	2274
488	22713
25462	1061
5755	6678
24008	23573
6349	22835
21904	23399
23120	7010
2432	22727
7889	3436
5019	2992
7832	21147
3325	1172
22589	23731
8623	25778
9018	6883
8897	3818
1834	7972
17	9291
23075	26440
5977	9558
3052	21854
25122	4076
1692	6172
9810	7058
6302	25343
2979	22405
6663	8360
5642	1423
7441	2265
9545	8125
4969	3577
21365	3301
9677	29135
22484	3723
661	7067
1634	5578
23480	8326
24912	4452
405	7656
23714	10027
8423	9107
25130	22868
4779	9065
6149	24613
6222	25856
22629	4818
25034	3851
5927	27062
6045	7250
199	23056
2481	3633
22497	25107
8971	2948
6287	21768
5040	4280
8737	24157
7705	6558
4053	23731
7489	24584
6817	10163
1698	2631
5391	29011
22468	25039
5804	9731
583	5490
6453	2954
3530	1963
2124	21279
8814	2767
3093	1249
21942	6847
953	6747
21881	24897
24240	1919
10188	27062
9107	10273
9521	2373
2356	8301
25075	1665
4071	5885
10351	25202
2041	26221
4809	191
24219	427
22329	28086
24721	655
7912	24654
3722	24768
1621	29846
737	6663
8655	9867
2867	24700
22630	21433
24382	29185
9993	10211
1530	3698
22018	9557
4954	8573
21895	7021
3429	6633
22339	21418
5214	3301
9040	273
6254	29159
5673	28983
5609	8106
21188	23258
23126	7317
543	24040
25145	9059
8350	5305
8600	4639
3404	8462
7581	25133
8341	8725
4163	22717
24452	3790
25125	8251
2856	7021
3062	8872
2391	22611
3938	4623
5074	2758
23520	24561
5430	24530
699	226
2811	25175
148	1573
24402	28545
622	23041
3701	24413
7650	5143
8397	23351
4082	26171
23596	23041
8572	4350
228	939
2173	23778
3263	24050
24692	5337
8356	3574
4033	28923
23591	8975
7681	6410
9874	22197
7999	2019
4579	1373
24807	8741
2982	22375
7676	23731
22656	2023
31	23298
1865	21676
641	6302
6558	21519
1902	22055
9953	4290
24831	22935
24002	8815
23620	5784
24986	23065
6334	10001
23313	24425
21038	4188
6532	24681
1075	1400
7846	7317
2523	22399
4252	5577
9019	7441
5712	8540
5641	2163
5341	21569
24188	7044
23657	9401
10138	24897
10417	9664
21359	6868
22242	7990
9828	8106
23801	29054
8089	7377
21929	28514
25125	1766
4770	21788
63	8652
6785	4692
4210	24963
188	8462
22769	1715
3458	2974
1807	27330
22792	24909
6524	9735
3956	23397
223	23290
3800	10029
7977	9808
7321	8354
1534	28437
24183	25008
3181	1595
8048	25084
25116	5371
21539	7147
21005	3591
23495	27357
21891	4507
24803	5554
25482	1742
6052	2431
22334	5664
1693	1120
1292	583
8458	8938
23714	2581
3965	2738
593	23466
9655	2094
10043	4304
24633	25008
3187	9741
4295	437
738	23034
21436	9867
2770	25903
24880	21325
7969	21368
1219	23942
4952	7852
5066	23414
2423	3996
1985	4064
4647	2232
22180	28317
820	5709
24181	1057
21271	22585
22639	9750
2746	22020
7024	26635
25223	5640
4875	24613
24773	4188
4470	8146
1338	2041
5836	25830
24437	5804
5422	9509
22576	22
24295	2403
876	22839
1206	600
8369	328
5312	7740
7344	8105
23419	25452
24183	6186
21979	3855
5465	25488
21396	22217
8279	23731
1697	1012
3595	5579
4620	29777
1446	2555
8683	5983
9862	23284
7464	4064
8269	8996
24909	6865
1349	9519
10262	7328
4232	7217
23615	23757
24192	5286
1517	21011
21847	4027
1536	7171
22426	6670
25002	4242
4365	2218
1304	23974
1170	708
22375	8161
5185	9097
207	7044
21038	23325
23484	3072
5704	4256
9799	22726
1180	28668
2408	3200
8744	5677
24591	27567
6699	5821
9552	25613
2760	29268
9111	26297
5082	22426
3390	21234
9078	3232
5915	24613
23461	22835
2831	4433
937	22716
24342	6086
8373	6172
23567	23264
991	5726
21519	8068
22100	4225
1573	8462
8936	3591
10179	4954
418	25343
23484	3072
10320	23474
6227	5284
9225	9752
4636	1062
188	5552
7644	5803
4081	27568
8358	7102
8801	3790
24589	23045
23991	21330
5102	3999
7368	26833
7509	1777
8084	1199
3988	8380
6268	10167
4112	23483
10179	5117
21004	21787
22363	8629
5083	23731
3465	25107
7331	10445
3606	1869
3158	23885
7393	3636
773	22453
6089	22533
4948	24223
3549	2321
489	23746
1652	480
4934	9136
3441	25528
8084	1421
9806	7918
2865	27157
23412	9347
23685	10178
1925	9880
21964	21876
21989	7439
24870	6694
23988	26266
1807	29338
6134	21471
8934	25059
24809	4751
22730	23439
3307	3401
24439	6661
23202	25178
1603	25169
6869	5086
3795	25502
1828	9930
9254	21052
23	6694
8480	9808
7244	9436
1663	10090
8872	7583
3184	723
25484	8571
24106	7272
6583	8490
1051	5002
10462	10159
7014	22116
4511	1753
6554	22
21049	9615
24589	7140
1942	1609
22028	22298
25196	22368
7067	24187
3977	22267
2491	22497
6753	3790
8105	23731
1549	518
23820	29532
2527	5784
24126	5435
23404	4188
23820	21716
3483	23344
21962	25068
2961	5023
21737	2350
792	5622
22826	6842
1803	26534
23648	9332
7653	3268
9911	29024
23659	25459
1839	26919
7879	23351
7261	23763
166	8938
22428	6566
3807	1351
8915	2265
9366	8800
650	24516
21030	24723
5997	7010
2866	4793
9976	532
23290	23351
337	1600
9717	5278
3335	26196
3600	2399
24248	9930
5098	3968
4278	9169
2160	7383
23678	10282
8281	9116
7393	4126
9678	8573
5522	3788
2996	28307
8756	2223
6058	24248
23601	5962
4948	8799
5827	22549
5655	1287
56	3035
22638	7750
6614	2479
21303	21005
4571	6258
7913	8951
7378	3200
6942	8839
9582	23953
25073	8590
4496	7816
4650	8
21626	23399
2982	3433
9110	6930
5540	8839
8730	10145
23698	2439
25306	7619
9513	25482
2521	4749
4974	22139
6808	8047
24765	6763
24672	2822
3152	4503
628	6173
9188	22836
5791	7891
2917	10068
5055	3999
2052	9097
4735	21903
10282	8462
21041	24734
22571	7127
2521	7997
22224	7610
5017	29380
2842	5924
2827	56
7944	2758
9061	4064
21183	9199
6259	2310
23646	29154
3582	5181
8363	10240
9081	1529
1518	26091
22581	5655
3807	4413
9142	9855
6859	698
24542	9746
9359	1829
23355	3892
21872	9985
781	3401
22362	22014
23130	72
8309	4125
21027	23238
5190	9750
23866	8757
8275	3947
21777	9860
25218	9533
4574	8705
4210	9615
21552	22176
8499	26873
21541	25115
22316	28122
24570	5258
8309	21732
462	7205
5823	3515
5778	8869
8687	21581
6063	3154
6795	21910
25298	25390
22922	8839
7329	23466
23621	2441
7399	24043
24408	24003
5445	6497
2211	3467
8013	21654
8566	2196
5697	7444
22862	26537
4304	21650
24701	1722
8964	23773
8802	4009
22360	4200
9039	23029
24880	26584
21463	22517
3080	10351
1446	642
6224	29126
22116	22466
6258	5747
9238	9238
23733	9201
8482	5852
6453	6937
9592	4770
22117	4384
3033	23365
21078	27608
8915	23974
5631	21480
273	9040
9968	8280
2042	24902
6418	8078
2712	9607
7316	7993
1929	4623
1067	10352
5255	4996
24060	24856
22919	2076
892	10291
23223	7258
2584	25305
1122	22970
2765	143
22047	28207
9107	2745
6979	9264
2097	5092
1875	9681
2067	5416
22455	26400
24697	6102
2481	1433
9649	1549
8301	2023
1157	5802
4747	22426
22549	27327
5923	6755
6288	8462
3735	5985
21191	577
9050	10034
22390	5371
3143	3892
8299	6280
6322	2094
23683	1761
7332	22057
22895	23589
21373	8801
8798	7891
8534	10417
21134	23056
6019	7750
2245	6656
21123	9519
23709	5495
4113	26322
3410	7687
23283	2992
5389	3563
7168	4778
2196	8566
663	3798
8219	9369
1518	21362
5905	3231
6001	24272
25164	6843
5780	7574
2940	5116
8392	8462
5268	24944
5116	26440
5947	27837
1202	9431
7508	3222
8219	23191
6208	9076
9851	7317
2314	22771
6075	29156
6745	1207
4426	4083
1949	24639
21410	5371
21051	27023
4869	23679
2338	3006
670	4644
23675	24302
4808	23053
2017	23876
9999	28515
25443	23851
3153	8567
24510	22263
24051	8266
22053	233
6541	24914
4759	7759
4198	4069
24209	8749
21547	29589
6153	9277
4972	26447
3285	21234
2373	4832
4043	3790
1284	2086
237	23885
21847	5733
7033	8177
1579	3665
21706	6176
21689	783
23533	25693
24913	6768
21599	26297
9067	126
6913	690
7165	5460
6243	27309
5702	4354
8032	5578
3557	935
2604	6016
2412	21877
6881	21351
414	5804
22741	24425
4509	2050
21791	2668
995	26427
3915	10128
6944	1159
10444	24223
2763	25008
2495	10051
4976	2496
22648	22337
1245	23977
1401	10090
7469	9019
1108	9376
21978	6652
7666	21742
6095	29846
9922	659
23577	6173
128	29054
9505	2766
22343	10128
3014	23
5717	6016
6615	7439
7684	23320
9646	5495
5838	10369
7408	7702
9195	21974
8079	2719
25052	9019
1135	10163
3677	6777
23020	131
6791	5783
8216	22670
3936	249
6520	23086
21195	23731
7416	8118
10363	4166
2065	5086
2804	3401
9122	4559
23508	5924
8752	10001
23074	28662
2165	5304
279	7659
5008	24027
6392	7449
24584	21725
7461	22381
22750	667
2465	6468
5256	24177
5075	7348
7708	6171
21690	1557
7418	5542
6365	25494
1054	29365
24717	1604
909	22254
22404	3999
24873	27547
5808	2772
784	24713
3846	4603
5562	5125
118	7441
8883	23623
23297	21703
3142	3765
23308	23745
21147	7279
22939	2331
2230	27947
4473	3530
22974	7111
8870	21187
2036	25794
2512	25374
24508	6929
5750	21764
23826	22385
6962	25166
22544	3468
22603	8839
3158	7266
22844	2265
5569	334
8682	25838
22700	21421
6697	10128
5238	29860
8500	8287
4996	9455
22553	22885
3650	6104
4199	4199
21904	27130
6023	24671
22035	465
4916	3369
1917	6960
22997	1944
1715	2032
796	28886
25104	2159
1130	4188
8778	5606
21494	7317
22214	26855
6513	5396
1170	4412
5087	23731
6424	27101
914	6661
2335	4302
9347	9479
22468	4414
2995	2758
4579	24593
23767	26130
4404	3710
25128	25895
9894	24425
2096	10261
8094	24691
2639	25178
24695	8462
24473	6464
22058	22058
1549	27050
4870	8769
2990	7890
24633	1632
7009	22854
1680	23814
2715	24860
23327	9159
9131	23731
5624	10029
4754	29421
25405	4544
24825	8106
10343	27062
3240	6792
9751	6348
6668	10275
24591	7237
2400	4440
24538	9227
1980	723
626	27473
5089	724
22326	9475
7322	23319
7420	4886
4449	6130
25477	3790
22437	3667
23544	2060
22316	4886
7044	24309
3414	8462
5328	6937
21554	8081
4951	25305
2640	993
1901	6692
3458	5430
1577	4064
6590	1061
8893	1012
6163	3373
1100	28307
22368	7972
22545	28472
1588	3790
7197	8462
9639	7889
21579	9215
22068	9867
8613	2734
9347	23412
23455	22627
24300	23414
2827	21735
23311	22670
3092	4735
1888	10051
10335	8105
887	7491
9972	6016
419	25490
7241	5747
8603	1757
196	8415
2298	1627
21590	9223
6628	9512
22456	27528
5103	5753
5594	6558
21385	24748
1052	6570
8340	10053
25479	22550
7648	25060
4405	6840
24223	7605
10386	7990
25000	7702
6000	8654
3659	9837
3566	8462
22603	23230
6554	21747
3675	4152
8154	22718
25460	27119
21219	22914
165	23450
9509	23731
22242	7891
21567	10433
22294	755
743	9367
22966	4138
3156	5846
9896	2206
21698	9138
2221	4433
8245	1512
24295	3034
8220	1828
1819	1130
1312	5977
1677	7565
8133	7698
6144	24824
9613	21117
1578	8746
5824	9115
4070	24125
5465	21964
4887	26841
10224	701
24469	7760
21974	25189
8480	25206
24862	26599
7474	27062
8293	5314
9611	27088
25123	28307
24735	10068
9923	3200
8323	10211
9343	2966
3465	2115
440	9531
21735	5255
25260	23056
5951	4369
7089	3225
4597	3527
6147	24258
5965	4273
24619	22965
8571	27028
4196	1972
21396	1400
8814	2577
6428	7498
7277	29326
5832	9117
6403	6929
5925	25319
6050	10103
7597	3892
9264	21011
24992	6450
7975	5346
7625	10148
6468	22555
843	21119
21509	25457
9348	8508
5493	5920
24463	1994
23664	28332
9336	1402
1366	6086
9203	8661
21036	3855
257	206
5007	9904
4473	28871
25003	29527
9132	9622
21775	7360
21779	3022
1186	23939
3618	24308
8097	22209
5022	25626
24128	4950
6438	9749
21805	9829
25064	5748
24119	7290
22550	28499
9714	5924
4751	23351
332	24238
4405	3326
3006	24897
8847	22710
7610	26537
3745	790
2651	10419
3471	5319
22169	3790
21396	22618
23283	10407
4533	21776
10088	29602
6161	23939
9453	6758
2448	606
11	6552
24876	2516
24589	25008
5522	1319
823	4336
21298	5851
22661	4996
3139	2055
6365	2086
5278	7993
4929	5983
4303	28651
500	1939
22766	24876
4294	1753
22840	27624
970	21011
23278	7706
9514	23731
1720	26154
3149	4151
24309	7044
4422	21291
2931	21350
3172	9593
24699	21177
21303	7316
25118	3821
3934	24355
2040	23836
162	2880
488	24458
7267	26867
22361	6202
3797	8861
1455	4891
5675	25201
1157	8561
24165	524
5554	41
23598	5213
3613	27678
499	4554
21441	4372
609	3054
7221	200
7220	23163
9119	2638
25374	2512
6972	25390
3966	24223
6729	4503
22587	4842
2351	21372
9932	27905
23669	2265
9804	8946
8680	7376
10271	5335
5564	25305
7338	26833
25054	29144
4748	29723
8743	2227
21173	29791
6078	28432
24924	3737
22157	21011
8648	923
24356	6010
21706	23859
21020	24111
1653	27633
7454	8486
8697	24157
22772	27700
10344	24492
63	4279
272	5314
790	3110
8020	6185
8151	7162
9990	4964
7518	24421
21432	23173
4657	956
22206	1751
7772	10054
5255	4429
4265	210
8617	8391
5576	483
4859	8558
2428	2734
9231	6654
4094	7087
9606	7663
4105	27528
3213	10085
23129	21796
23100	5478
2217	3757
8620	1433
7213	2366
8933	287
3482	24425
23585	7702
21991	6984
21385	4440
23646	7406
7811	7214
24895	21943
23533	7912
1544	25390
7275	24784
6225	27062
1274	3940
3432	29106
5989	7596
22895	5460
9746	27163
23813	1907
7160	22940
258	9551
6078	7317
5751	23351
21352	24083
5784	8105
24613	26400
8264	24557
9850	1832
2141	25203
21415	9229
25101	9324
22468	26479
6450	27360
2104	22700
273	24813
5575	928
7124	7750
429	27212
4863	7685
8375	10029
4561	24644
9775	21955
24285	24593
23213	25778
1794	10372
246	6253
7878	29403
1456	2213
21760	5412
3664	10069
4910	24157
1151	27137
21331	9972
6887	8663
2087	1787
3423	22840
6392	1062
4523	23851
5643	6692
10493	22020
24305	2584
21125	8498
24962	9519
6670	28264
5366	6185
25169	23646
8808	21599
8921	7059
5784	3643
4426	4513
2043	5784
6191	22490
3009	4803
8604	22854
22975	16
10418	27890
436	8145
24952	4791
8815	7241
2084	27770
22432	5924
7319	25595
6286	25661
7595	2173
8527	26691
4604	2594
24831	21174
22593	24639
4999	5822
2463	200
8916	8344
23235	7895
3181	23440
24447	8881
3697	4348
2865	29777
201	26638
8628	10316
8680	25390
22458	1150
3601	7067
23621	5774
5630	3999
1465	6843
919	7154
1855	146
21058	9799
23491	25908
3007	8539
5604	7868
4159	22835
8205	22710
7543	254
22871	9395
7940	24000
4060	29266
22729	6792
1351	3172
4451	10417
6994	1550
23192	5983
24775	22903
641	8671
25385	22052
21885	5958
22053	3865
6768	9650
6611	9283
23782	815
9989	5032
499	23010
21889	7840
2374	5412
9615	23426
24716	1778
8119	22076
8628	26737
4979	24897
980	6122
24807	4633
3353	29182
9821	24223
25463	25102
24964	26878
23367	27080
6547	949
24602	7317
4246	8462
735	9768
23584	27243
6955	8607
24157	1644
7091	6071
21380	4962
23610	10475
9711	8649
9245	23497
24639	4311
24516	7658
8331	23344
257	21514
7269	8086
9565	25149
21414	600
24303	6326
6156	21834
3975	7044
1008	27789
1549	22429
1254	26592
7392	9906
2137	24393
3937	8757
10203	7833
5082	22426
9488	27676
24219	22331
21855	8905
